"The recipe","Source file count","Source file changed count","Cumulative scanning time (ns)","99th percentile scanning time (ns)","Max scanning time (ns)","Cumulative edit time (ns)","99th percentile edit time (ns)","Max edit time (ns)"
"org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion","10","5","0","0.0","0","1353300","1310716.0","1259400"
"org.openrewrite.java.migrate.javax.MigrateSimpleElementVisitor6To9","10","5","4700","2428.0","2400","8800","1648.0","1600"
"org.openrewrite.java.dependencies.AddDependency","10","5","22220100","9960960.0","9899700","2872000","376576.0","372500"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","5","5700","1916.0","1900","8400","2544.0","2500"
"org.openrewrite.java.migrate.DeprecatedJavaxSecurityCert","10","5","5700","2424.0","2400","15800","3312.0","3200"
"org.openrewrite.java.migrate.jakarta.JacksonJavaxToJakarta","10","5","17300","9208.0","9200","27900","14832.0","14800"
"org.openrewrite.jenkins.UpgradeJavaVersion","10","5","211700","147424.0","146000","804200","507648.0","500800"
"org.openrewrite.java.migrate.jakarta.JavaxBeanValidationXmlToJakartaBeanValidationXml","10","5","5000","1016.0","1000","6900","1400.0","1400"
"org.openrewrite.java.migrate.jakarta.UpdateAnnotationAttributeJavaxToJakarta","10","5","0","0.0","0","1195700","114684.0","112600"
"org.openrewrite.java.migrate.lang.MigrateClassLoaderDefineClass","10","5","0","0.0","0","1467900","327676.0","322200"
"org.openrewrite.java.migrate.jakarta.UpdateManagedBeanToNamed","10","5","0","0.0","0","247200","85984.0","82200"
"org.openrewrite.java.migrate.jakarta.JavaxXmlWsMigrationToJakartaXmlWs","10","5","10100","4604.0","4600","10800","6136.0","6000"
"org.openrewrite.java.migrate.jakarta.JavaxEEApiToJakarta","10","5","5000","1912.0","1900","6500","1648.0","1600"
"org.openrewrite.java.migrate.nio.file.PathsGetToPathOf","10","5","4000","1016.0","1000","15400","3696.0","3700"
"org.openrewrite.java.migrate.jakarta.RemovedIsParmetersProvidedMethod","10","5","5400","1720.0","1700","4700","1208.0","1200"
"org.openrewrite.java.migrate.jakarta.JavaxAuthenticationMigrationToJakartaAuthentication","10","5","5600","1852.0","1800","8000","1904.0","1900"
"org.openrewrite.java.migrate.javax.AddCommonAnnotationsDependencies","10","5","10900","4848.0","4700","7700","2928.0","2900"
"org.openrewrite.java.migrate.ReferenceCloneMethod","10","5","0","0.0","0","17700","4856.0","4700"
"org.openrewrite.maven.UseMavenCompilerPluginReleaseConfiguration","10","5","0","0.0","0","7554900","7340028.0","7122400"
"org.openrewrite.java.migrate.javaee6","10","5","5400","2424.0","2400","5400","1392.0","1400"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain","10","5","3800","1212.0","1200","12400","3184.0","3100"
"org.openrewrite.java.migrate.BounceCastleFromJdk15OntoJdk18On","10","5","6500","3576.0","3500","27200","15856.0","15500"
"org.openrewrite.java.migrate.javaee8","10","5","7800","4860.0","4800","4900","1400.0","1400"
"org.openrewrite.java.migrate.javaee7","10","5","5800","2428.0","2400","5600","1916.0","1900"
"org.openrewrite.java.migrate.jakarta.JavaxPersistenceToJakartaPersistence","10","5","6400","2300.0","2200","5700","2040.0","2000"
"org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory","10","5","4900","2044.0","2000","10400","2272.0","2200"
"org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9","10","5","5300","2300.0","2300","8000","1848.0","1800"
"org.openrewrite.java.ChangeType","10","5","0","0.0","0","27701400","278464.0","1762500"
"org.openrewrite.maven.RemovePlugin","10","5","0","0.0","0","667800","688120.0","663200"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart","10","5","5600","2684.0","2600","4500","1340.0","1300"
"org.openrewrite.java.migrate.javax.AddJaxwsDependencies","10","5","16100","3552.0","3500","12800","6384.0","6300"
"org.openrewrite.java.migrate.jakarta.UpdateJakartaXmlWsEE10","10","5","4800","2044.0","2000","5600","1392.0","1400"
"org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant","10","5","0","0.0","0","172800","49144.0","47200"
"org.openrewrite.java.migrate.jakarta.UpdateGetRealPath","10","5","0","0.0","0","1016300","409596.0","396200"
"org.openrewrite.java.migrate.jakarta.WsWsocServerContainerDeprecation","10","5","3300","924.0","900","19400","4336.0","4100"
